,game_id,a_team_id,team_id,a_price,h_price,is_home,wl,season_year,player_1,player_2,player_3,player_4,player_5,player_6,team_id_a,player_1_a,player_2_a,player_3_a,player_4_a,player_5_a,player_6_a,season_num
6489,21300521,1610612765,1610612761,3.15,1.392156862745098,t,1,2013,DeMar DeRozan,Kyle Lowry,Amir Johnson,Terrence Ross,Jonas Valanciunas,John Salmons,1610612765,Andre Drummond,Brandon Jennings,Josh Smith,Kentavious Caldwell-Pope,Greg Monroe,Kyle Singler,0.6666666666666666
6595,21301133,1610612755,1610612738,4.5,1.2,t,0,2013,Jerryd Bayless,Rajon Rondo,Jeff Green,Jared Sullinger,Brandon Bass,Kelly Olynyk,1610612755,Thaddeus Young,Henry Sims,Michael Carter-Williams,Hollis Thompson,James Anderson,Elliot Williams,0.6666666666666666
6858,21500341,1610612760,1610612762,1.5882352941176472,2.5,t,0,2015,Gordon Hayward,Derrick Favors,Rodney Hood,Trey Burke,Alec Burks,Trey Lyles,1610612760,Kevin Durant,Russell Westbrook,Serge Ibaka,Dion Waiters,Enes Kanter,Steven Adams,0.8888888888888888
3344,21000272,1610612759,1610612746,1.3125,3.6,t,1,2010,Eric Gordon,Blake Griffin,DeAndre Jordan,Ryan Gomes,Eric Bledsoe,Baron Davis,1610612759,George Hill,Manu Ginobili,Richard Jefferson,Tim Duncan,Matt Bonner,Gary Neal,0.3333333333333333
3041,20800792,1610612759,1610612752,1.5555555555555556,2.6,t,1,2008,Chris Duhon,Nate Robinson,Wilson Chandler,Al Harrington,David Lee,Tim Thomas,1610612759,Roger Mason Jr.,Tony Parker,Tim Duncan,Matt Bonner,Michael Finley,Bruce Bowen,0.1111111111111111
4342,21300328,1610612745,1610612757,2.2,1.7142857142857144,t,1,2013,LaMarcus Aldridge,Nicolas Batum,Robin Lopez,Wesley Matthews,Damian Lillard,Mo Williams,1610612745,Dwight Howard,James Harden,Patrick Beverley,Chandler Parsons,Terrence Jones,Francisco Garcia,0.6666666666666666
2266,21300141,1610612743,1610612745,4.0,1.25,t,1,2013,James Harden,Chandler Parsons,Terrence Jones,Jeremy Lin,Dwight Howard,Patrick Beverley,1610612743,Ty Lawson,Wilson Chandler,JJ Hickson,Kenneth Faried,Randy Foye,Evan Fournier,0.6666666666666666
2242,21201171,1610612747,1610612757,1.3703703703703702,3.3,t,0,2012,Damian Lillard,LaMarcus Aldridge,Meyers Leonard,Will Barton,Victor Claver,Eric Maynor,1610612747,Kobe Bryant,Pau Gasol,Dwight Howard,Steve Blake,Earl Clark,Jodie Meeks,0.5555555555555556
2236,21201140,1610612755,1610612748,3.7,1.2941176470588236,t,1,2012,LeBron James,Ray Allen,Shane Battier,Rashard Lewis,Chris Andersen,Mario Chalmers,1610612755,Jrue Holiday,Damien Wilkins,Evan Turner,Thaddeus Young,Dorell Wright,Spencer Hawes,0.5555555555555556
4726,21500335,1610612765,1610612755,1.2222222222222223,4.25,t,0,2015,Robert Covington,Jahlil Okafor,Nerlens Noel,Hollis Thompson,T.J. McConnell,Isaiah Canaan,1610612765,Kentavious Caldwell-Pope,Marcus Morris,Andre Drummond,Reggie Jackson,Ersan Ilyasova,Anthony Tolliver,0.8888888888888888
7375,20900321,1610612745,1610612755,1.6896551724137931,2.25,t,0,2009,Elton Brand,Andre Iguodala,Allen Iverson,Thaddeus Young,Samuel Dalembert,Willie Green,1610612745,Trevor Ariza,Luis Scola,Aaron Brooks,Carl Landry,Shane Battier,Kyle Lowry,0.2222222222222222
5224,20900307,1610612753,1610612746,1.303030303030303,3.65,t,0,2009,Al Thornton,Baron Davis,Marcus Camby,Chris Kaman,Eric Gordon,Rasual Butler,1610612753,Dwight Howard,Rashard Lewis,Vince Carter,Mickael Pietrus,Jason Williams,Matt Barnes,0.2222222222222222
4735,21500410,1610612758,1610612764,2.25,1.6896551724137931,t,1,2015,Garrett Temple,Jared Dudley,John Wall,Marcin Gortat,Kelly Oubre Jr.,Ramon Sessions,1610612758,Rajon Rondo,Rudy Gay,DeMarcus Cousins,Darren Collison,Omri Casspi,Ben McLemore,0.8888888888888888
1713,21501084,1610612761,1610612740,1.1538461538461537,5.25,t,0,2015,Alonzo Gee,Dante Cunningham,Tim Frazier,Luke Babbitt,Jordan Hamilton,Omer Asik,1610612761,Norman Powell,DeMar DeRozan,Kyle Lowry,Jonas Valanciunas,Cory Joseph,Luis Scola,0.8888888888888888
6994,20700497,1610612754,1610612747,4.5,1.2,t,1,2007,Lamar Odom,Kobe Bryant,Andrew Bynum,Luke Walton,Derek Fisher,Jordan Farmar,1610612754,Jermaine O'Neal,Mike Dunleavy,Andre Owens,Troy Murphy,Marquis Daniels,Danny Granger,0.0
7748,21100256,1610612763,1610612757,3.1,1.4,t,1,2011,Marcus Camby,Gerald Wallace,Wesley Matthews,LaMarcus Aldridge,Raymond Felton,Jamal Crawford,1610612763,Marc Gasol,Rudy Gay,Mike Conley,O.J. Mayo,Tony Allen,Marreese Speights,0.4444444444444444
4272,21201172,1610612759,1610612743,2.45,1.606060606060606,t,1,2012,Andre Iguodala,Wilson Chandler,Andre Miller,Corey Brewer,Kenneth Faried,Kosta Koufos,1610612759,Kawhi Leonard,Cory Joseph,Tim Duncan,Danny Green,DeJuan Blair,Gary Neal,0.5555555555555556
2253,21300026,1610612765,1610612763,3.75,1.2857142857142856,t,1,2013,Marc Gasol,Mike Conley,Zach Randolph,Tony Allen,Mike Miller,Tayshaun Prince,1610612765,Andre Drummond,Josh Smith,Greg Monroe,Chauncey Billups,Will Bynum,Rodney Stuckey,0.6666666666666666
3677,21100980,1610612751,1610612761,3.65,1.303030303030303,t,1,2011,Ben Uzoh,Alan Anderson,Ed Davis,Gary Forbes,Solomon Alabi,James Johnson,1610612751,Jordan Williams,Johan Petro,Armon Johnson,MarShon Brooks,Anthony Morrow,Gerald Green,0.4444444444444444
1402,21001043,1610612757,1610612747,3.3,1.3703703703703702,t,1,2010,Pau Gasol,Lamar Odom,Metta World Peace,Kobe Bryant,Derek Fisher,Shannon Brown,1610612757,Nicolas Batum,LaMarcus Aldridge,Gerald Wallace,Rudy Fernandez,Andre Miller,Marcus Camby,0.3333333333333333
866,20701157,1610612738,1610612749,1.1818181818181819,4.75,t,0,2007,Andrew Bogut,Michael Redd,Ramon Sessions,Desmond Mason,Bobby Simmons,Royal Ivey,1610612738,James Posey,Eddie House,Tony Allen,Glen Davis,Leon Powe,Ray Allen,0.0
2723,21500477,1610612764,1610612761,3.6,1.3125,t,1,2015,DeMar DeRozan,Kyle Lowry,Terrence Ross,Bismack Biyombo,DeMarre Carroll,Cory Joseph,1610612764,John Wall,Marcin Gortat,Jared Dudley,Otto Porter Jr.,Garrett Temple,Ramon Sessions,0.8888888888888888
2215,21200990,1610612760,1610612742,1.425531914893617,2.95,t,0,2012,Dirk Nowitzki,O.J. Mayo,Mike James,Brandan Wright,Jae Crowder,Vince Carter,1610612760,Serge Ibaka,Kevin Durant,Russell Westbrook,Kendrick Perkins,Thabo Sefolosha,Kevin Martin,0.5555555555555556
7164,20800296,1610612743,1610612758,1.5,2.7,t,0,2008,Spencer Hawes,Beno Udrih,John Salmons,Jason Thompson,Kevin Martin,Francisco Garcia,1610612743,Chauncey Billups,Renaldo Balkman,Carmelo Anthony,Dahntay Jones,JR Smith,Nene,0.1111111111111111
6680,21400411,1610612757,1610612745,2.75,1.4761904761904763,t,1,2014,Dwight Howard,Trevor Ariza,James Harden,Patrick Beverley,Donatas Motiejunas,Corey Brewer,1610612757,Meyers Leonard,Damian Lillard,CJ McCollum,Wesley Matthews,Nicolas Batum,Joel Freeland,0.7777777777777778
622,21401186,1610612750,1610612747,2.75,1.4761904761904763,t,1,2014,Wesley Johnson,Jordan Clarkson,Ryan Kelly,Jabari Brown,Tarik Black,Dwight Buycks,1610612750,Andrew Wiggins,Chase Budinger,Zach LaVine,Lorenzo Brown,Adreian Payne,Kevin Martin,0.7777777777777778
2760,20700140,1610612741,1610612746,1.6451612903225805,2.35,t,0,2007,Cuttino Mobley,Chris Kaman,Tim Thomas,Ruben Patterson,Sam Cassell,Brevin Knight,1610612741,Ben Gordon,Ben Wallace,Andres Nocioni,Kirk Hinrich,Luol Deng,Chris Duhon,0.0
5750,21100864,1610612762,1610612745,3.2,1.3846153846153846,t,0,2011,Goran Dragic,Luis Scola,Chandler Parsons,Courtney Lee,Patrick Patterson,Marcus Camby,1610612762,Paul Millsap,Gordon Hayward,Al Jefferson,Jamaal Tinsley,DeMarre Carroll,Derrick Favors,0.4444444444444444
3383,21000474,1610612759,1610612742,1.5714285714285714,2.55,t,0,2010,Caron Butler,Jason Kidd,Tyson Chandler,Jason Terry,Brian Cardinal,Shawn Marion,1610612759,Tony Parker,George Hill,Tim Duncan,Richard Jefferson,Manu Ginobili,Matt Bonner,0.3333333333333333
5959,21600407,1610612762,1610612763,1.8695652173913042,1.9523809523809523,t,0,2016,Marc Gasol,Tony Allen,JaMychal Green,Mike Conley,Andrew Harrison,Zach Randolph,1610612762,Rudy Gobert,Gordon Hayward,Rodney Hood,Boris Diaw,Shelvin Mack,Joe Johnson,1.0
2093,21200405,1610612738,1610612751,2.25,1.6896551724137931,t,0,2012,Joe Johnson,Brook Lopez,Deron Williams,Gerald Wallace,Andray Blatche,Jerry Stackhouse,1610612738,Rajon Rondo,Jared Sullinger,Paul Pierce,Jason Terry,Kevin Garnett,Jeff Green,0.5555555555555556
6346,21200902,1610612755,1610612737,4.5,1.2,t,1,2012,Al Horford,Jeff Teague,Kyle Korver,Josh Smith,Anthony Tolliver,Devin Harris,1610612755,Jrue Holiday,Dorell Wright,Charles Jenkins,Arnett Moultrie,Thaddeus Young,Evan Turner,0.5555555555555556
4564,21400548,1610612753,1610612747,2.35,1.6451612903225805,t,1,2014,Ryan Kelly,Jeremy Lin,Wayne Ellington,Carlos Boozer,Ronnie Price,Jordan Hill,1610612753,Tobias Harris,Victor Oladipo,Nikola Vucevic,Kyle O'Quinn,Luke Ridnour,Elfrid Payton,0.7777777777777778
8228,21601051,1610612741,1610612761,3.6,1.3125,t,1,2016,DeMar DeRozan,Cory Joseph,PJ Tucker,Serge Ibaka,Jonas Valanciunas,Patrick Patterson,1610612741,Jimmy Butler,Rajon Rondo,Paul Zipser,Denzel Valentine,Nikola Mirotic,Robin Lopez,1.0
7062,20700850,1610612766,1610612752,3.65,1.303030303030303,t,1,2007,Nate Robinson,Jamal Crawford,Zach Randolph,David Lee,Fred Jones,Quentin Richardson,1610612766,Emeka Okafor,Raymond Felton,Nazr Mohammed,Matt Carroll,Jeff McInnis,Earl Boykins,0.0
1380,21000872,1610612743,1610612757,3.6,1.3125,t,1,2010,LaMarcus Aldridge,Wesley Matthews,Rudy Fernandez,Andre Miller,Nicolas Batum,Brandon Roy,1610612743,Danilo Gallinari,Nene,Arron Afflalo,Wilson Chandler,Ty Lawson,Raymond Felton,0.3333333333333333
4288,21300036,1610612763,1610612742,2.3,1.6666666666666665,t,1,2013,Jose Calderon,Monta Ellis,Shawn Marion,Dirk Nowitzki,Vince Carter,Samuel Dalembert,1610612763,Mike Conley,Marc Gasol,Zach Randolph,Jerryd Bayless,Tony Allen,Mike Miller,0.6666666666666666
2897,20700958,1610612762,1610612749,1.25,4.0,t,0,2007,Michael Redd,Charlie Villanueva,Charlie Bell,Andrew Bogut,Royal Ivey,Michael Ruffin,1610612762,Deron Williams,Mehmet Okur,Carlos Boozer,Andrei Kirilenko,Ronnie Brewer,Paul Millsap,0.0
3016,20800595,1610612748,1610612745,2.4,1.625,t,1,2008,Von Wafer,Rafer Alston,Yao Ming,Shane Battier,Luis Scola,Carl Landry,1610612748,Dwyane Wade,Shawn Marion,Udonis Haslem,Mario Chalmers,Daequan Cook,Michael Beasley,0.1111111111111111
4076,21601138,1610612737,1610612741,2.75,1.4761904761904763,t,1,2016,Jimmy Butler,Rajon Rondo,Robin Lopez,Nikola Mirotic,Denzel Valentine,Paul Zipser,1610612737,Dwight Howard,Tim Hardaway Jr.,Dennis Schroder,Ersan Ilyasova,Taurean Prince,Kent Bazemore,1.0
3458,21000902,1610612741,1610612737,1.526315789473684,2.65,t,1,2010,Al Horford,Joe Johnson,Kirk Hinrich,Jamal Crawford,Marvin Williams,Zaza Pachulia,1610612741,Luol Deng,Derrick Rose,Joakim Noah,Carlos Boozer,Keith Bogans,Kyle Korver,0.3333333333333333
5173,20801182,1610612766,1610612760,1.606060606060606,2.45,t,1,2008,Kevin Durant,Jeff Green,Russell Westbrook,Nenad Krstic,Shaun Livingston,Kyle Weaver,1610612766,Boris Diaw,Gerald Wallace,Raymond Felton,Emeka Okafor,D.J. Augustin,Vladimir Radmanovic,0.1111111111111111
3452,21000885,1610612745,1610612740,3.2,1.3846153846153846,t,0,2010,David West,Chris Paul,Trevor Ariza,Emeka Okafor,Willie Green,Jarrett Jack,1610612745,Kyle Lowry,Kevin Martin,Chuck Hayes,Chase Budinger,Luis Scola,Courtney Lee,0.3333333333333333
7008,20700549,1610612757,1610612751,2.65,1.526315789473684,t,0,2007,Vince Carter,Richard Jefferson,Jason Kidd,Sean Williams,Malik Allen,Josh Boone,1610612757,LaMarcus Aldridge,Joel Przybilla,Brandon Roy,Jarrett Jack,Steve Blake,Martell Webster,0.0
3564,21100352,1610612766,1610612756,5.25,1.1538461538461537,t,1,2011,Steve Nash,Grant Hill,Marcin Gortat,Markieff Morris,Shannon Brown,Michael Redd,1610612766,Kemba Walker,Reggie Williams,Boris Diaw,Bismack Biyombo,Tyrus Thomas,Derrick Brown,0.4444444444444444
3899,21600471,1610612755,1610612758,4.0,1.25,t,1,2016,Rudy Gay,DeMarcus Cousins,Garrett Temple,Darren Collison,Anthony Tolliver,Ty Lawson,1610612755,Robert Covington,Ersan Ilyasova,Joel Embiid,Dario Saric,Sergio Rodriguez,Gerald Henderson,1.0
246,21300203,1610612750,1610612754,3.35,1.3636363636363638,t,1,2013,George Hill,Paul George,Lance Stephenson,David West,Roy Hibbert,Ian Mahinmi,1610612750,Kevin Love,Corey Brewer,Kevin Martin,Nikola Pekovic,Ricky Rubio,J.J. Barea,0.6666666666666666
2576,21400773,1610612756,1610612758,1.2777777777777777,3.8,t,1,2014,Ben McLemore,DeMarcus Cousins,Ramon Sessions,Derrick Williams,Jason Thompson,Omri Casspi,1610612756,Isaiah Thomas,Goran Dragic,Markieff Morris,PJ Tucker,Miles Plumlee,Gerald Green,0.7777777777777778
3423,21000657,1610612764,1610612752,3.95,1.2564102564102564,t,1,2010,Raymond Felton,Amar'e Stoudemire,Wilson Chandler,Danilo Gallinari,Ronny Turiaf,Toney Douglas,1610612764,Nick Young,John Wall,JaVale McGee,Rashard Lewis,Andray Blatche,Al Thornton,0.3333333333333333
1172,20900699,1610612755,1610612751,1.4,3.1,t,0,2009,Brook Lopez,Keyon Dooling,Yi Jianlian,Courtney Lee,Terrence Williams,Jarvis Hayes,1610612755,Andre Iguodala,Elton Brand,Allen Iverson,Willie Green,Samuel Dalembert,Lou Williams,0.2222222222222222
6437,21300211,1610612751,1610612761,3.3,1.3703703703703702,t,0,2013,DeMar DeRozan,Kyle Lowry,Rudy Gay,Amir Johnson,Steve Novak,Jonas Valanciunas,1610612751,Joe Johnson,Andray Blatche,Paul Pierce,Shaun Livingston,Alan Anderson,Kevin Garnett,0.6666666666666666
6033,21600675,1610612746,1610612755,1.5,2.7,t,1,2016,Robert Covington,Nerlens Noel,T.J. McConnell,Dario Saric,Nik Stauskas,Gerald Henderson,1610612746,Austin Rivers,JJ Redick,Jamal Crawford,DeAndre Jordan,Blake Griffin,Luc Mbah a Moute,1.0
2179,21200808,1610612756,1610612744,4.25,1.2222222222222223,t,1,2012,Klay Thompson,Stephen Curry,David Lee,Jarrett Jack,Andrew Bogut,Harrison Barnes,1610612756,Goran Dragic,Jared Dudley,PJ Tucker,Luis Scola,Marcin Gortat,Jermaine O'Neal,0.5555555555555556
2288,21300242,1610612741,1610612739,1.4761904761904763,2.75,t,1,2013,Kyrie Irving,Alonzo Gee,Tristan Thompson,Andrew Bynum,Dion Waiters,Jarrett Jack,1610612741,Luol Deng,Joakim Noah,Kirk Hinrich,Tony Snell,Carlos Boozer,Taj Gibson,0.6666666666666666
2573,21400765,1610612746,1610612760,3.8,1.2777777777777777,t,1,2014,Russell Westbrook,Serge Ibaka,Kevin Durant,Dion Waiters,Reggie Jackson,Andre Roberson,1610612746,Chris Paul,Spencer Hawes,DeAndre Jordan,Jamal Crawford,Matt Barnes,Austin Rivers,0.7777777777777778
1146,20900565,1610612750,1610612745,4.5,1.2,t,1,2009,Aaron Brooks,Trevor Ariza,Chuck Hayes,Shane Battier,Carl Landry,Luis Scola,1610612750,Al Jefferson,Ryan Gomes,Corey Brewer,Jonny Flynn,Wayne Ellington,Kevin Love,0.2222222222222222
4789,20700184,1610612744,1610612755,1.606060606060606,2.45,t,0,2007,Andre Miller,Andre Iguodala,Willie Green,Lou Williams,Samuel Dalembert,Reggie Evans,1610612744,Baron Davis,Stephen Jackson,Monta Ellis,Andris Biedrins,Mickael Pietrus,Kelenna Azubuike,0.0
4280,21201211,1610612745,1610612756,1.2777777777777777,3.8,t,1,2012,PJ Tucker,Markieff Morris,Goran Dragic,Wesley Johnson,Jared Dudley,Kendall Marshall,1610612745,Chandler Parsons,Jeremy Lin,James Harden,Carlos Delfino,Terrence Jones,Patrick Beverley,0.5555555555555556
3832,21600218,1610612748,1610612765,2.7,1.5,t,1,2016,Tobias Harris,Beno Udrih,Kentavious Caldwell-Pope,Jon Leuer,Andre Drummond,Marcus Morris,1610612748,James Johnson,Tyler Johnson,Rodney McGruder,Hassan Whiteside,Goran Dragic,Dion Waiters,1.0
3549,21100246,1610612759,1610612740,1.5555555555555556,2.6,t,0,2011,Jarrett Jack,Trevor Ariza,Emeka Okafor,Carl Landry,Marco Belinelli,Jason Smith,1610612759,Tony Parker,Richard Jefferson,Tim Duncan,Danny Green,Tiago Splitter,DeJuan Blair,0.4444444444444444
6164,21601195,1610612740,1610612744,15.0,1.025,t,1,2016,Kevin Durant,Ian Clark,Klay Thompson,Shaun Livingston,Zaza Pachulia,Patrick McCaw,1610612740,Jrue Holiday,Jordan Crawford,Alexis Ajinca,Quinn Cook,Dante Cunningham,Solomon Hill,1.0
7834,21100704,1610612748,1610612765,1.2,4.5,t,0,2011,Tayshaun Prince,Ben Gordon,Jason Maxiell,Brandon Knight,Ben Wallace,Will Bynum,1610612748,LeBron James,Chris Bosh,Dwyane Wade,Mario Chalmers,Udonis Haslem,Shane Battier,0.4444444444444444
414,21400044,1610612760,1610612751,3.4,1.3571428571428572,t,1,2014,Deron Williams,Jarrett Jack,Joe Johnson,Bojan Bogdanovic,Brook Lopez,Mirza Teletovic,1610612760,Reggie Jackson,Sebastian Telfair,Perry Jones III,Steven Adams,Serge Ibaka,Lance Thomas,0.7777777777777778
3878,21600385,1610612754,1610612740,2.2,1.7142857142857144,t,1,2016,Anthony Davis,Jrue Holiday,Buddy Hield,Solomon Hill,Terrence Jones,Langston Galloway,1610612754,Paul George,Thaddeus Young,Jeff Teague,Glenn Robinson III,CJ Miles,Myles Turner,1.0
3392,21000519,1610612757,1610612745,2.75,1.4761904761904763,t,0,2010,Kevin Martin,Kyle Lowry,Luis Scola,Shane Battier,Jordan Hill,Patrick Patterson,1610612757,Nicolas Batum,LaMarcus Aldridge,Wesley Matthews,Rudy Fernandez,Patty Mills,Dante Cunningham,0.3333333333333333
532,21400727,1610612748,1610612765,2.45,1.606060606060606,t,1,2014,D.J. Augustin,Andre Drummond,Kyle Singler,Kentavious Caldwell-Pope,Greg Monroe,Anthony Tolliver,1610612748,Chris Bosh,Norris Cole,Luol Deng,Mario Chalmers,Hassan Whiteside,Chris Andersen,0.7777777777777778
2696,21500321,1610612745,1610612764,2.5,1.5882352941176472,t,0,2015,Bradley Beal,John Wall,Marcin Gortat,Otto Porter Jr.,Gary Neal,Jared Dudley,1610612745,James Harden,Patrick Beverley,Dwight Howard,Corey Brewer,Ty Lawson,Clint Capela,0.8888888888888888
1916,21600759,1610612739,1610612752,1.526315789473684,2.65,t,0,2016,Brandon Jennings,Willy Hernangomez,Carmelo Anthony,Courtney Lee,Kristaps Porzingis,Justin Holiday,1610612739,LeBron James,Iman Shumpert,Kevin Love,Tristan Thompson,Kyle Korver,Richard Jefferson,1.0
3126,20900164,1610612746,1610612763,2.85,1.4444444444444444,t,1,2009,O.J. Mayo,Rudy Gay,Marc Gasol,Zach Randolph,Marcus Williams,DeMarre Carroll,1610612746,Chris Kaman,Al Thornton,Rasual Butler,Baron Davis,Ricky Davis,Craig Smith,0.2222222222222222
6324,21200810,1610612759,1610612746,2.55,1.5714285714285714,t,0,2012,Jamal Crawford,Blake Griffin,Chris Paul,Matt Barnes,Eric Bledsoe,DeAndre Jordan,1610612759,Danny Green,Tony Parker,Gary Neal,Boris Diaw,Tiago Splitter,Nando De Colo,0.5555555555555556
143,21200804,1610612760,1610612745,1.625,2.4,t,1,2012,James Harden,Jeremy Lin,Carlos Delfino,Chandler Parsons,Omer Asik,Greg Smith,1610612760,Kevin Durant,Russell Westbrook,Thabo Sefolosha,Kevin Martin,Serge Ibaka,Nick Collison,0.5555555555555556
2480,21400151,1610612745,1610612763,2.6,1.5555555555555556,t,1,2014,Quincy Pondexter,Courtney Lee,Zach Randolph,Beno Udrih,Marc Gasol,Mike Conley,1610612745,James Harden,Trevor Ariza,Dwight Howard,Kostas Papanikolaou,Patrick Beverley,Isaiah Canaan,0.7777777777777778
606,21401109,1610612737,1610612765,2.95,1.425531914893617,t,1,2014,Anthony Tolliver,Kentavious Caldwell-Pope,Andre Drummond,Tayshaun Prince,Caron Butler,Reggie Jackson,1610612737,Jeff Teague,Kyle Korver,Kent Bazemore,Thabo Sefolosha,Mike Muscala,Paul Millsap,0.7777777777777778
3151,20900330,1610612753,1610612756,2.25,1.6896551724137931,t,1,2009,Amar'e Stoudemire,Steve Nash,Jason Richardson,Jared Dudley,Grant Hill,Channing Frye,1610612753,Dwight Howard,Rashard Lewis,Mickael Pietrus,Jason Williams,Vince Carter,JJ Redick,0.2222222222222222
575,21400966,1610612752,1610612747,3.3,1.3703703703703702,t,0,2014,Wesley Johnson,Jordan Hill,Wayne Ellington,Jordan Clarkson,Tarik Black,Ed Davis,1610612752,Alexey Shved,Andrea Bargnani,Tim Hardaway Jr.,Langston Galloway,Cleanthony Early,Jason Smith,0.7777777777777778
2764,20700156,1610612756,1610612758,1.2777777777777777,3.8,t,0,2007,Kevin Martin,Metta World Peace,John Salmons,Francisco Garcia,Brad Miller,Mikki Moore,1610612756,Leandro Barbosa,Steve Nash,Shawn Marion,Grant Hill,Amar'e Stoudemire,Boris Diaw,0.0
2507,21400317,1610612746,1610612754,1.3571428571428572,3.4,t,0,2014,Lavoy Allen,CJ Miles,Rodney Stuckey,C.J. Watson,David West,Luis Scola,1610612746,Blake Griffin,Chris Paul,DeAndre Jordan,JJ Redick,Matt Barnes,Jamal Crawford,0.7777777777777778
1287,21000222,1610612745,1610612766,2.55,1.5714285714285714,t,1,2010,Gerald Wallace,Boris Diaw,Stephen Jackson,D.J. Augustin,Nazr Mohammed,Shaun Livingston,1610612745,Kyle Lowry,Kevin Martin,Luis Scola,Chase Budinger,Shane Battier,Jordan Hill,0.3333333333333333
7782,21100424,1610612745,1610612763,2.3,1.6666666666666665,t,1,2011,Rudy Gay,Mike Conley,Marc Gasol,Tony Allen,Marreese Speights,Dante Cunningham,1610612745,Kyle Lowry,Chandler Parsons,Luis Scola,Courtney Lee,Samuel Dalembert,Patrick Patterson,0.4444444444444444
4444,21300961,1610612766,1610612764,3.1,1.4,t,0,2013,Bradley Beal,Marcin Gortat,John Wall,Trevor Ariza,Martell Webster,Trevor Booker,1610612766,Kemba Walker,Al Jefferson,Josh McRoberts,Michael Kidd-Gilchrist,Gerald Henderson,Chris Douglas-Roberts,0.6666666666666666
4259,21201095,1610612761,1610612764,2.45,1.606060606060606,t,1,2012,John Wall,Martell Webster,Bradley Beal,Trevor Ariza,Emeka Okafor,Jan Vesely,1610612761,Jonas Valanciunas,DeMar DeRozan,Kyle Lowry,Rudy Gay,Amir Johnson,Landry Fields,0.5555555555555556
6063,21600809,1610612749,1610612754,3.2,1.3846153846153846,t,0,2016,Paul George,CJ Miles,Jeff Teague,Monta Ellis,Myles Turner,Lavoy Allen,1610612749,Malcolm Brogdon,Giannis Antetokounmpo,Matthew Dellavedova,Greg Monroe,Michael Beasley,Rashad Vaughn,1.0
1932,21600820,1610612760,1610612764,2.8,1.4545454545454546,t,1,2016,Otto Porter Jr.,Markieff Morris,John Wall,Trey Burke,Marcin Gortat,Bradley Beal,1610612760,Joffrey Lauvergne,Jerami Grant,Russell Westbrook,Domantas Sabonis,Cameron Payne,Alex Abrines,1.0
7235,20800689,1610612760,1610612762,5.25,1.1538461538461537,t,1,2008,Paul Millsap,Deron Williams,Ronnie Brewer,Mehmet Okur,Kyle Korver,CJ Miles,1610612760,Russell Westbrook,Kevin Durant,Jeff Green,Nenad Krstic,Kyle Weaver,Nick Collison,0.1111111111111111
3469,21000985,1610612760,1610612739,1.1538461538461537,5.25,t,0,2010,Manny Harris,JJ Hickson,Anthony Parker,Alonzo Gee,Daniel Gibson,Samardo Samuels,1610612760,Serge Ibaka,Kevin Durant,Nazr Mohammed,James Harden,Eric Maynor,Russell Westbrook,0.3333333333333333
